address,trash_day,lat,lng
"392A 17th St, Brooklyn, NY, USA",SAT,40.660354,-73.986204
"393 13th St, Brooklyn, NY, USA",WED,40.6644686,-73.98354379999999
"393 13th St, Brooklyn, NY, USA",SAT,40.6644686,-73.98354379999999
"393 17th St, Brooklyn, NY, USA",WED,40.6605626,-73.9856544
"393 17th St, Brooklyn, NY, USA",SAT,40.6605626,-73.9856544
"393 4th St, Brooklyn, NY, USA",TUE,40.671036,-73.9808979
"393 4th St, Brooklyn, NY, USA",FRI,40.671036,-73.9808979
"393 5th St, Brooklyn, NY, USA",TUE,40.6707936,-73.9821649
"393 5th St, Brooklyn, NY, USA",FRI,40.6707936,-73.9821649
"393 8th St, Brooklyn, NY, USA",TUE,40.668162,-73.9820043
"393 8th St, Brooklyn, NY, USA",FRI,40.668162,-73.9820043
"394 12th St, Brooklyn, NY, USA",TUE,40.6651417,-73.9836687
"394 12th St, Brooklyn, NY, USA",FRI,40.6651417,-73.9836687
"394 15th St, Brooklyn, NY, USA",WED,40.6625193,-73.9834388
"394 15th St, Brooklyn, NY, USA",SAT,40.6625193,-73.9834388
"394 1st St, Brooklyn, NY, USA",TUE,40.6724205,-73.97939869999999
"394 1st St, Brooklyn, NY, USA",FRI,40.6724205,-73.97939869999999
"394 4th Ave, Brooklyn, NY, USA",MON,40.6732373,-73.9880831
"394 4th Ave, Brooklyn, NY, USA",THU,40.6732373,-73.9880831
"395 5th Ave, Brooklyn, NY, USA",MON,40.6705243,-73.9848968
"395 5th Ave, Brooklyn, NY, USA",THU,40.6705243,-73.9848968
"395 9th St, Brooklyn, NY, USA",TUE,40.6678222,-73.9830144
"395 9th St, Brooklyn, NY, USA",FRI,40.6678222,-73.9830144
"396 12th St, Brooklyn, NY, USA",TUE,40.6651287,-73.9835768
"396 12th St, Brooklyn, NY, USA",FRI,40.6651287,-73.9835768
"396 4th St, Brooklyn, NY, USA",TUE,40.6705361,-73.9806857
"396 4th St, Brooklyn, NY, USA",FRI,40.6705361,-73.9806857
"396 5th Ave, Brooklyn, NY, USA",MON,40.6707308,-73.985264
"396 5th Ave, Brooklyn, NY, USA",THU,40.6707308,-73.985264
"396 7th Ave, Brooklyn, NY, USA",TUE,40.6650188,-73.98334729999999
"396 7th Ave, Brooklyn, NY, USA",FRI,40.6650188,-73.98334729999999
"396 8th St, Brooklyn, NY, USA",TUE,40.6675804,-73.9817865
"396 8th St, Brooklyn, NY, USA",FRI,40.6675804,-73.9817865
"397 14th St, Brooklyn, NY, USA",WED,40.6636092,-73.98315219999999
"397 14th St, Brooklyn, NY, USA",SAT,40.6636092,-73.98315219999999
"397 1st St, Brooklyn, NY, USA",TUE,40.6727992,-73.97927279999999
"397 1st St, Brooklyn, NY, USA",FRI,40.6727992,-73.97927279999999
"397 4th Ave, Brooklyn, NY, USA",MON,40.671718,-73.9872499
"397 4th Ave, Brooklyn, NY, USA",THU,40.671718,-73.9872499
"397 5th St, Brooklyn, NY, USA",TUE,40.6704388,-73.9819047
"397 5th St, Brooklyn, NY, USA",FRI,40.6704388,-73.9819047
"398 12th St, Brooklyn, NY, USA",TUE,40.665077,-73.983485
"398 12th St, Brooklyn, NY, USA",FRI,40.665077,-73.983485
"398 13th St, Brooklyn, NY, USA",WED,40.6642974,-73.9834391
"398 13th St, Brooklyn, NY, USA",SAT,40.6642974,-73.9834391
"398 5th Ave, Brooklyn, NY, USA",MON,40.6706794,-73.9853099
"398 5th Ave, Brooklyn, NY, USA",THU,40.6706794,-73.9853099
"398 6th Ave, Brooklyn, NY, USA",TUE,40.669272,-73.983301
"398 6th Ave, Brooklyn, NY, USA",FRI,40.669272,-73.983301
"398 7th Ave, Brooklyn, NY, USA",TUE,40.6649144,-73.9834965
"398 7th Ave, Brooklyn, NY, USA",FRI,40.6649144,-73.9834965
"399 12th St, Brooklyn, NY, USA",TUE,40.6654053,-73.98334729999999
"399 12th St, Brooklyn, NY, USA",FRI,40.6654053,-73.98334729999999
"399 17th St, Brooklyn, NY, USA",WED,40.6603771,-73.98550519999999
"399 17th St, Brooklyn, NY, USA",SAT,40.6603771,-73.98550519999999
"399 4th Ave, Brooklyn, NY, USA",MON,40.6716402,-73.9872498
"399 4th Ave, Brooklyn, NY, USA",THU,40.6716402,-73.9872498
"399 6th Ave, Brooklyn, NY, USA",TUE,40.6693786,-73.9824749
"399 6th Ave, Brooklyn, NY, USA",FRI,40.6693786,-73.9824749
"400 12th St, Brooklyn, NY, USA",TUE,40.6650559,-73.9834047
"400 12th St, Brooklyn, NY, USA",FRI,40.6650559,-73.9834047
"400 13th St, Brooklyn, NY, USA",WED,40.6641087,-73.98326689999999
"400 13th St, Brooklyn, NY, USA",SAT,40.6641087,-73.98326689999999
"400 15th St, Brooklyn, NY, USA",WED,40.6623934,-73.9832325
"400 15th St, Brooklyn, NY, USA",SAT,40.6623934,-73.9832325
"400 3rd Ave, Brooklyn, NY, USA",MON,40.6735789,-73.989582
"400 3rd Ave, Brooklyn, NY, USA",THU,40.6735789,-73.989582
"400 4th Ave, Brooklyn, NY, USA",MON,40.672171,-73.9875115
"400 4th Ave, Brooklyn, NY, USA",THU,40.672171,-73.9875115
"400 5th Ave, Brooklyn, NY, USA",MON,40.67062780000001,-73.985356
"400 5th Ave, Brooklyn, NY, USA",THU,40.67062780000001,-73.985356
"400 5th St, Brooklyn, NY, USA",TUE,40.670443,-73.982478
"400 5th St, Brooklyn, NY, USA",FRI,40.670443,-73.982478
"400 6th Ave, Brooklyn, NY, USA",TUE,40.6691867,-73.9833014
"400 6th Ave, Brooklyn, NY, USA",FRI,40.6691867,-73.9833014
"400 7th Ave, Brooklyn, NY, USA",TUE,40.664842,-73.9835998
"400 7th Ave, Brooklyn, NY, USA",FRI,40.664842,-73.9835998
"401 12th St, Brooklyn, NY, USA",TUE,40.665414,-73.98324400000001
"401 12th St, Brooklyn, NY, USA",FRI,40.665414,-73.98324400000001
"401 20th St, Brooklyn, NY, USA",WED,40.6587304,-73.9872499
"401 20th St, Brooklyn, NY, USA",SAT,40.6587304,-73.9872499
"401 4th Ave, Brooklyn, NY, USA",MON,40.6715765,-73.9873417
"401 4th Ave, Brooklyn, NY, USA",THU,40.6715765,-73.9873417
"401 8th Ave, Brooklyn, NY, USA",WED,40.6685645,-73.9766851
"401 8th Ave, Brooklyn, NY, USA",SAT,40.6685645,-73.9766851
"402 2nd St, Brooklyn, NY, USA",TUE,40.67266420000001,-73.9817288
"402 2nd St, Brooklyn, NY, USA",FRI,40.67266420000001,-73.9817288
"402 3rd Ave, Brooklyn, NY, USA",MON,40.6735844,-73.98962639999999
"402 3rd Ave, Brooklyn, NY, USA",THU,40.6735844,-73.98962639999999
"402 4th Ave, Brooklyn, NY, USA",MON,40.6721566,-73.9876172
"402 4th Ave, Brooklyn, NY, USA",THU,40.6721566,-73.9876172
"402 7th Ave, Brooklyn, NY, USA",TUE,40.66477889999999,-73.9837107
"402 7th Ave, Brooklyn, NY, USA",FRI,40.66477889999999,-73.9837107
"402 7th St, Brooklyn, NY, USA",TUE,40.6689103,-73.9826471
"402 7th St, Brooklyn, NY, USA",FRI,40.6689103,-73.9826471
"403 12th St, Brooklyn, NY, USA",TUE,40.6653698,-73.9832808
"403 12th St, Brooklyn, NY, USA",FRI,40.6653698,-73.9832808
"403 16th St, Brooklyn, NY, USA",MON,40.6615184,-73.9826897
"403 16th St, Brooklyn, NY, USA",THU,40.6615184,-73.9826897
"403 5th Ave, Brooklyn, NY, USA",MON,40.670157,-73.985079
"403 5th Ave, Brooklyn, NY, USA",THU,40.670157,-73.985079
"403 6th Ave, Brooklyn, NY, USA",TUE,40.6693078,-73.9825208
"403 6th Ave, Brooklyn, NY, USA",FRI,40.6693078,-73.9825208
"404 11th St, Brooklyn, NY, USA",TUE,40.6668111,-73.9852871
"404 11th St, Brooklyn, NY, USA",FRI,40.6668111,-73.9852871
"404 13th St, Brooklyn, NY, USA",WED,40.6641128,-73.9830869
"404 13th St, Brooklyn, NY, USA",SAT,40.6641128,-73.9830869
"404 2nd St, Brooklyn, NY, USA",TUE,40.6726351,-73.98165999999999
"404 2nd St, Brooklyn, NY, USA",FRI,40.6726351,-73.98165999999999
"404 3rd Ave, Brooklyn, NY, USA",MON,40.673536,-73.9895579
"404 3rd Ave, Brooklyn, NY, USA",THU,40.673536,-73.9895579
"404 3rd St, Brooklyn, NY, USA",TUE,,
"404 3rd St, Brooklyn, NY, USA",FRI,,
"404 4th Ave, Brooklyn, NY, USA",MON,40.6720858,-73.98766309999999
"404 4th Ave, Brooklyn, NY, USA",THU,40.6720858,-73.98766309999999
"404 5th Ave, Brooklyn, NY, USA",MON,40.670389,-73.985615
"404 5th Ave, Brooklyn, NY, USA",THU,40.670389,-73.985615
"404 6th Ave, Brooklyn, NY, USA",TUE,40.6691224,-73.9833932
"404 6th Ave, Brooklyn, NY, USA",FRI,40.6691224,-73.9833932
"404 7th Ave, Brooklyn, NY, USA",TUE,40.6647434,-73.9836522
"404 7th Ave, Brooklyn, NY, USA",FRI,40.6647434,-73.9836522
"404 8th Ave, Brooklyn, NY, USA",WED,40.66878690000001,-73.97708
"404 8th Ave, Brooklyn, NY, USA",SAT,40.66878690000001,-73.97708
"405 4th Ave, Brooklyn, NY, USA",MON,40.671355,-73.9874128
"405 4th Ave, Brooklyn, NY, USA",THU,40.671355,-73.9874128
"405 7th St, Brooklyn, NY, USA",TUE,40.6692311,-73.9829068
"405 7th St, Brooklyn, NY, USA",FRI,40.6692311,-73.9829068
"405A 20th St, Brooklyn, NY, USA",WED,40.6586416,-73.98710059999999
"405A 20th St, Brooklyn, NY, USA",SAT,40.6586416,-73.98710059999999
"406 11th St, Brooklyn, NY, USA",TUE,40.6668222,-73.9849184
"406 11th St, Brooklyn, NY, USA",FRI,40.6668222,-73.9849184
"406 12th St, Brooklyn, NY, USA",WED,40.665092,-73.983085
"406 12th St, Brooklyn, NY, USA",SAT,40.665092,-73.983085
"406 15th St, Brooklyn, NY, USA",WED,40.6621746,-73.9827775
"406 15th St, Brooklyn, NY, USA",SAT,40.6621746,-73.9827775
"406 2nd St, Brooklyn, NY, USA",TUE,40.6725899,-73.9816141
"406 2nd St, Brooklyn, NY, USA",FRI,40.6725899,-73.9816141
"406 4th Ave, Brooklyn, NY, USA",MON,40.6720151,-73.98770900000001
"406 4th Ave, Brooklyn, NY, USA",THU,40.6720151,-73.98770900000001
"406 7th Ave, Brooklyn, NY, USA",TUE,40.6646841,-73.9836941
"406 7th Ave, Brooklyn, NY, USA",FRI,40.6646841,-73.9836941
"406 7th St, Brooklyn, NY, USA",TUE,40.668792,-73.98256599999999
"406 7th St, Brooklyn, NY, USA",FRI,40.668792,-73.98256599999999
"407 12th St, Brooklyn, NY, USA",WED,40.6650225,-73.9827145
"407 12th St, Brooklyn, NY, USA",SAT,40.6650225,-73.9827145
"407 14th St, Brooklyn, NY, USA",WED,40.66347,-73.982716
"407 14th St, Brooklyn, NY, USA",SAT,40.66347,-73.982716
"407 15th St, Brooklyn, NY, USA",WED,40.6622311,-73.98194869999999
"407 15th St, Brooklyn, NY, USA",SAT,40.6622311,-73.98194869999999
"407 3rd Ave, Brooklyn, NY, USA",MON,40.67289299999999,-73.98908399999999
"407 3rd Ave, Brooklyn, NY, USA",THU,40.67289299999999,-73.98908399999999
"407 6th Ave, Brooklyn, NY, USA",TUE,40.66902400000001,-73.982777
"407 6th Ave, Brooklyn, NY, USA",FRI,40.66902400000001,-73.982777
"407 7th Ave, Brooklyn, NY, USA",MON,40.6642974,-73.9834391
"407 7th Ave, Brooklyn, NY, USA",THU,40.6642974,-73.9834391
"408 10th St, Brooklyn, NY, USA",TUE,40.66793940000001,-73.985884
"408 10th St, Brooklyn, NY, USA",FRI,40.66793940000001,-73.985884
"408 2nd St, Brooklyn, NY, USA",TUE,40.6725609,-73.9815452
"408 2nd St, Brooklyn, NY, USA",FRI,40.6725609,-73.9815452
"408 3rd St, Brooklyn, NY, USA",TUE,,
"408 3rd St, Brooklyn, NY, USA",FRI,,
"408 5th Ave, Brooklyn, NY, USA",MON,40.6703129,-73.9856331
"408 5th Ave, Brooklyn, NY, USA",THU,40.6703129,-73.9856331
"408 7th Ave, Brooklyn, NY, USA",MON,40.6645253,-73.983943
"408 7th Ave, Brooklyn, NY, USA",THU,40.6645253,-73.983943
"408 7th St, Brooklyn, NY, USA",TUE,40.6688069,-73.9824635
"408 7th St, Brooklyn, NY, USA",FRI,40.6688069,-73.9824635
"408 8th Ave, Brooklyn, NY, USA",WED,40.6686614,-73.9771489
"408 8th Ave, Brooklyn, NY, USA",SAT,40.6686614,-73.9771489
"409 14th St, Brooklyn, NY, USA",WED,40.6634184,-73.9826242
"409 14th St, Brooklyn, NY, USA",SAT,40.6634184,-73.9826242
"409 16th St, Brooklyn, NY, USA",MON,40.6614754,-73.9822798
"409 16th St, Brooklyn, NY, USA",THU,40.6614754,-73.9822798
"409 7th Ave, Brooklyn, NY, USA",MON,40.6642266,-73.983485
"409 7th Ave, Brooklyn, NY, USA",THU,40.6642266,-73.983485
"410 10th St, Brooklyn, NY, USA",TUE,40.66792969999999,-73.9858151
"410 10th St, Brooklyn, NY, USA",FRI,40.66792969999999,-73.9858151
"410 2nd St, Brooklyn, NY, USA",TUE,40.67253180000001,-73.9814763
"410 2nd St, Brooklyn, NY, USA",FRI,40.67253180000001,-73.9814763
"410 3rd Ave, Brooklyn, NY, USA",MON,40.6731844,-73.9899587
"410 3rd Ave, Brooklyn, NY, USA",THU,40.6731844,-73.9899587
"410 4th Ave, Brooklyn, NY, USA",MON,40.671973,-73.987973
"410 4th Ave, Brooklyn, NY, USA",THU,40.671973,-73.987973
"410 5th St, Brooklyn, NY, USA",TUE,40.6704371,-73.98190129999999
"410 5th St, Brooklyn, NY, USA",FRI,40.6704371,-73.98190129999999
"410 6th St, Brooklyn, NY, USA",TUE,40.6697825,-73.9826717
"410 6th St, Brooklyn, NY, USA",FRI,40.6697825,-73.9826717
"410 7th Ave, Brooklyn, NY, USA",MON,40.6644466,-73.9839441
"410 7th Ave, Brooklyn, NY, USA",THU,40.6644466,-73.9839441
"410 7th St, Brooklyn, NY, USA",TUE,40.6687778,-73.98239459999999
"410 7th St, Brooklyn, NY, USA",FRI,40.6687778,-73.98239459999999
"411 14th St, Brooklyn, NY, USA",WED,40.6633124,-73.9826516
"411 14th St, Brooklyn, NY, USA",SAT,40.6633124,-73.9826516
"411 15th St, Brooklyn, NY, USA",MON,40.6621623,-73.9817403
"411 15th St, Brooklyn, NY, USA",THU,40.6621623,-73.9817403
"411 17th St, Brooklyn, NY, USA",WED,40.660196,-73.98504609999999
"411 17th St, Brooklyn, NY, USA",SAT,40.660196,-73.98504609999999
"411 6th St, Brooklyn, NY, USA",TUE,40.6697883,-73.9818894
"411 6th St, Brooklyn, NY, USA",FRI,40.6697883,-73.9818894
"411 7th Ave, Brooklyn, NY, USA",MON,40.6641671,-73.98354239999999
"411 7th Ave, Brooklyn, NY, USA",THU,40.6641671,-73.98354239999999
"411A 6th Ave, Brooklyn, NY, USA",TUE,40.6689815,-73.98287669999999
"411A 6th Ave, Brooklyn, NY, USA",FRI,40.6689815,-73.98287669999999
"412 11th St, Brooklyn, NY, USA",TUE,40.6666051,-73.9847681
"412 11th St, Brooklyn, NY, USA",FRI,40.6666051,-73.9847681
"412 2nd St, Brooklyn, NY, USA",TUE,40.6725059,-73.98143040000001
"412 2nd St, Brooklyn, NY, USA",FRI,40.6725059,-73.98143040000001
"412 3rd St, Brooklyn, NY, USA",TUE,40.7080594,-73.9507641
"412 3rd St, Brooklyn, NY, USA",FRI,40.7080594,-73.9507641
"412 4th Ave, Brooklyn, NY, USA",MON,40.6718413,-73.98784669999999
"412 4th Ave, Brooklyn, NY, USA",THU,40.6718413,-73.98784669999999
"412 7th Ave, Brooklyn, NY, USA",MON,40.6643698,-73.98394379999999
"412 7th Ave, Brooklyn, NY, USA",THU,40.6643698,-73.98394379999999
"412 7th St, Brooklyn, NY, USA",TUE,40.668752,-73.9823487
"412 7th St, Brooklyn, NY, USA",FRI,40.668752,-73.9823487
"412 8th Ave, Brooklyn, NY, USA",WED,40.668565,-73.9772867
"412 8th Ave, Brooklyn, NY, USA",SAT,40.668565,-73.9772867
"412 9th St, Brooklyn, NY, USA",TUE,40.6672749,-73.9828311
"412 9th St, Brooklyn, NY, USA",FRI,40.6672749,-73.9828311
"413 14th St, Brooklyn, NY, USA",WED,40.6633571,-73.98260119999999
"413 14th St, Brooklyn, NY, USA",SAT,40.6633571,-73.98260119999999
"413 7th Ave, Brooklyn, NY, USA",MON,40.6640878,-73.9835611
"413 7th Ave, Brooklyn, NY, USA",THU,40.6640878,-73.9835611
"413 9th St, Brooklyn, NY, USA",TUE,40.6675704,-73.9824608
"413 9th St, Brooklyn, NY, USA",FRI,40.6675704,-73.9824608
"414 2nd St, Brooklyn, NY, USA",TUE,40.672459,-73.9813719
"414 2nd St, Brooklyn, NY, USA",FRI,40.672459,-73.9813719
"414 4th Ave, Brooklyn, NY, USA",MON,40.6718222,-73.9879844
"414 4th Ave, Brooklyn, NY, USA",THU,40.6718222,-73.9879844
"414 7th Ave, Brooklyn, NY, USA",MON,40.6643289,-73.9840018
"414 7th Ave, Brooklyn, NY, USA",THU,40.6643289,-73.9840018
"414 7th St, Brooklyn, NY, USA",TUE,40.6687229,-73.9822798
"414 7th St, Brooklyn, NY, USA",FRI,40.6687229,-73.9822798
"414 8th St, Brooklyn, NY, USA",WED,40.6672519,-73.9807556
"414 8th St, Brooklyn, NY, USA",SAT,40.6672519,-73.9807556
"414A 7th Ave, Brooklyn, NY, USA",MON,40.6643289,-73.9840018
"414A 7th Ave, Brooklyn, NY, USA",THU,40.6643289,-73.9840018
"415 11th St, Brooklyn, NY, USA",TUE,40.6668421,-73.9845528
"415 11th St, Brooklyn, NY, USA",FRI,40.6668421,-73.9845528
"415 14th St, Brooklyn, NY, USA",WED,40.6632199,-73.98245949999999
"415 14th St, Brooklyn, NY, USA",SAT,40.6632199,-73.98245949999999
"415 15th St, Brooklyn, NY, USA",MON,40.6620955,-73.9816724
"415 15th St, Brooklyn, NY, USA",THU,40.6620955,-73.9816724
"415 9th St, Brooklyn, NY, USA",TUE,40.6675329,-73.9824061
"415 9th St, Brooklyn, NY, USA",FRI,40.6675329,-73.9824061
"416 2nd St, Brooklyn, NY, USA",TUE,40.6724559,-73.98125619999999
"416 2nd St, Brooklyn, NY, USA",FRI,40.6724559,-73.98125619999999
"416 4th Ave, Brooklyn, NY, USA",MON,40.6716034,-73.9880763
"416 4th Ave, Brooklyn, NY, USA",THU,40.6716034,-73.9880763
"416 4th St, Brooklyn, NY, USA",TUE,40.6701913,-73.98009929999999
"416 4th St, Brooklyn, NY, USA",FRI,40.6701913,-73.98009929999999
"416 7th Ave, Brooklyn, NY, USA",MON,40.6642227,-73.9840703
"416 7th Ave, Brooklyn, NY, USA",THU,40.6642227,-73.9840703
"417 14th St, Brooklyn, NY, USA",WED,40.66324609999999,-73.9824967
"417 14th St, Brooklyn, NY, USA",SAT,40.66324609999999,-73.9824967
"417 15th St, Brooklyn, NY, USA",MON,40.6621041,-73.9816026
"417 15th St, Brooklyn, NY, USA",THU,40.6621041,-73.9816026
"417 6th Ave, Brooklyn, NY, USA",TUE,40.6686657,-73.9829124
"417 6th Ave, Brooklyn, NY, USA",FRI,40.6686657,-73.9829124
"417 7th Ave, Brooklyn, NY, USA",MON,,
"417 7th Ave, Brooklyn, NY, USA",THU,40.6640127,-73.9836802
"418 11th St, Brooklyn, NY, USA",TUE,40.6664947,-73.98468989999999
"418 11th St, Brooklyn, NY, USA",FRI,40.6664947,-73.98468989999999
"418 17th St, Brooklyn, NY, USA",WED,40.6598325,-73.9853445
"418 17th St, Brooklyn, NY, USA",SAT,40.6598325,-73.9853445
"418 2nd St, Brooklyn, NY, USA",TUE,40.6723928,-73.9811981
"418 2nd St, Brooklyn, NY, USA",FRI,40.6723928,-73.9811981
"418 4th Ave, Brooklyn, NY, USA",MON,40.6715217,-73.9881101
"418 4th Ave, Brooklyn, NY, USA",THU,40.6715217,-73.9881101
"418 7th Ave, Brooklyn, NY, USA",MON,,
"418 7th Ave, Brooklyn, NY, USA",THU,40.6641713,-73.9841165
"419 14th St, Brooklyn, NY, USA",WED,40.6632172,-73.9824337
"419 14th St, Brooklyn, NY, USA",SAT,40.6632172,-73.9824337
"419 16th St, Brooklyn, NY, USA",MON,40.6613766,-73.98192399999999
"419 16th St, Brooklyn, NY, USA",THU,40.6613766,-73.98192399999999
"419 6th Ave, Brooklyn, NY, USA",TUE,40.668572,-73.98316729999999
"419 6th Ave, Brooklyn, NY, USA",FRI,40.668572,-73.98316729999999
"419 8th St, Brooklyn, NY, USA",TUE,40.6676931,-73.9813214
"419 8th St, Brooklyn, NY, USA",FRI,40.6676931,-73.9813214
"420 12th St, Brooklyn, NY, USA",WED,40.6646996,-73.9831407
"420 12th St, Brooklyn, NY, USA",SAT,40.6646996,-73.9831407
"420 19th St, Brooklyn, NY, USA",MON,40.6579509,-73.9851608
"420 19th St, Brooklyn, NY, USA",THU,40.6579509,-73.9851608
"420 2nd St, Brooklyn, NY, USA",TUE,40.6723637,-73.9811292
"420 2nd St, Brooklyn, NY, USA",FRI,40.6723637,-73.9811292
"420 4th St, Brooklyn, NY, USA",TUE,40.67013619999999,-73.97998439999999
"420 4th St, Brooklyn, NY, USA",FRI,40.67013619999999,-73.97998439999999
"420 5th Cvs, Brooklyn, NY, USA",TUE,,
"420 5th Cvs, Brooklyn, NY, USA",THU,40.750808,-73.9832916
"420 5th Cvs, Brooklyn, NY, USA",SAT,40.750808,-73.9832916
"420 6th Ave, Brooklyn, NY, USA",TUE,40.66854960000001,-73.9837146
"420 6th Ave, Brooklyn, NY, USA",FRI,40.66854960000001,-73.9837146
"420 7th Ave, Brooklyn, NY, USA",MON,40.6641356,-73.9841391
"420 7th Ave, Brooklyn, NY, USA",THU,40.6641356,-73.9841391
"420 8th Ave, Brooklyn, NY, USA",WED,40.668429,-73.977409
"420 8th Ave, Brooklyn, NY, USA",SAT,40.668429,-73.977409
"420 8th St, Brooklyn, NY, USA",WED,40.6671517,-73.98074179999999
"420 8th St, Brooklyn, NY, USA",SAT,40.6671517,-73.98074179999999
"421 14th St, Brooklyn, NY, USA",WED,40.663244,-73.9823487
"421 14th St, Brooklyn, NY, USA",SAT,40.663244,-73.9823487
"421 4th Ave, Brooklyn, NY, USA",MON,40.6708887,-73.98818899999999
"421 4th Ave, Brooklyn, NY, USA",THU,40.6708887,-73.98818899999999
"422 13th St, Brooklyn, NY, USA",WED,40.6637176,-73.9824175
"422 13th St, Brooklyn, NY, USA",SAT,40.6637176,-73.9824175
"422 2nd St, Brooklyn, NY, USA",TUE,40.6723539,-73.9810602
"422 2nd St, Brooklyn, NY, USA",FRI,40.6723539,-73.9810602
"422 8th St, Brooklyn, NY, USA",WED,40.6671066,-73.9806953
"422 8th St, Brooklyn, NY, USA",SAT,40.6671066,-73.9806953
"422A 4th Ave, Brooklyn, NY, USA",MON,40.6713799,-73.9882023
"422A 4th Ave, Brooklyn, NY, USA",THU,40.6713799,-73.9882023
"423 15th St, Brooklyn, NY, USA",MON,40.66200720000001,-73.9814648
"423 15th St, Brooklyn, NY, USA",THU,40.66200720000001,-73.9814648
"423 16th St, Brooklyn, NY, USA",MON,40.6613184,-73.9817862
"423 16th St, Brooklyn, NY, USA",THU,40.6613184,-73.9817862
"423 3rd Ave, Brooklyn, NY, USA",MON,40.6724662,-73.98993570000002
"423 3rd Ave, Brooklyn, NY, USA",THU,40.6724662,-73.98993570000002
"423 5th Ave, Brooklyn, NY, USA",MON,40.66958820000001,-73.9856544
"423 5th Ave, Brooklyn, NY, USA",THU,40.66958820000001,-73.9856544
"423 6th St, Brooklyn, NY, USA",TUE,40.6696203,-73.9815222
"423 6th St, Brooklyn, NY, USA",FRI,40.6696203,-73.9815222
"423 7th Ave, Brooklyn, NY, USA",MON,40.6636733,-73.9839442
"423 7th Ave, Brooklyn, NY, USA",THU,40.6636733,-73.9839442
"423A 1st St, Brooklyn, NY, USA",TUE,40.672413,-73.978517
"423A 1st St, Brooklyn, NY, USA",FRI,40.672413,-73.978517
"424 13th St, Brooklyn, NY, USA",WED,40.6636137,-73.9823512
"424 13th St, Brooklyn, NY, USA",SAT,40.6636137,-73.9823512
"424 15th St, Brooklyn, NY, USA",MON,40.6619203,-73.98221319999999
"424 15th St, Brooklyn, NY, USA",THU,40.6619203,-73.98221319999999
"424 2nd St, Brooklyn, NY, USA",TUE,40.67230869999999,-73.98101439999999
"424 2nd St, Brooklyn, NY, USA",FRI,40.67230869999999,-73.98101439999999
"424 7th Ave, Brooklyn, NY, USA",MON,40.6638642,-73.98429019999999
"424 7th Ave, Brooklyn, NY, USA",THU,40.6638642,-73.98429019999999
"425 14th St, Brooklyn, NY, USA",WED,40.6631647,-73.98213059999999
"425 14th St, Brooklyn, NY, USA",SAT,40.6631647,-73.98213059999999
"425 3rd Ave, Brooklyn, NY, USA",MON,40.672419,-73.989882
"425 3rd Ave, Brooklyn, NY, USA",THU,40.672419,-73.989882
"425 7th Ave, Brooklyn, NY, USA",MON,40.6635961,-73.9839441
"425 7th Ave, Brooklyn, NY, USA",THU,40.6635961,-73.9839441
"426 13th St, Brooklyn, NY, USA",WED,40.6636416,-73.9822224
"426 13th St, Brooklyn, NY, USA",SAT,40.6636416,-73.9822224
"426 15th St, Brooklyn, NY, USA",MON,40.6619655,-73.9820222
"426 15th St, Brooklyn, NY, USA",THU,40.6619655,-73.9820222
"426 4th Ave, Brooklyn, NY, USA",MON,40.67125550000001,-73.9883516
"426 4th Ave, Brooklyn, NY, USA",THU,40.67125550000001,-73.9883516
"426 5th Ave, Brooklyn, NY, USA",MON,40.6698047,-73.98609069999999
"426 5th Ave, Brooklyn, NY, USA",THU,40.6698047,-73.98609069999999
"426 7th Ave, Brooklyn, NY, USA",MON,40.6638469,-73.98441509999999
"426 7th Ave, Brooklyn, NY, USA",THU,40.6638469,-73.98441509999999
"426A 7th Ave, Brooklyn, NY, USA",MON,40.6637916,-73.9844379
"426A 7th Ave, Brooklyn, NY, USA",THU,40.6637916,-73.9844379
"427 15th St, Brooklyn, NY, USA",MON,40.6619556,-73.98137299999999
"427 15th St, Brooklyn, NY, USA",THU,40.6619556,-73.98137299999999
"427 16th St, Brooklyn, NY, USA",MON,40.6612667,-73.9816944
"427 16th St, Brooklyn, NY, USA",THU,40.6612667,-73.9816944
"427 17th St, Brooklyn, NY, USA",WED,40.6595738,-73.984192
"427 17th St, Brooklyn, NY, USA",SAT,40.6595738,-73.984192
"427 3rd Ave, Brooklyn, NY, USA",MON,40.6723988,-73.98993829999999
"427 3rd Ave, Brooklyn, NY, USA",THU,40.6723988,-73.98993829999999
"427 7th Ave, Brooklyn, NY, USA",MON,40.6635782,-73.9840492
"427 7th Ave, Brooklyn, NY, USA",THU,40.6635782,-73.9840492
"427 9th St, Brooklyn, NY, USA",TUE,40.6673568,-73.9820502
"427 9th St, Brooklyn, NY, USA",FRI,40.6673568,-73.9820502
"427A 8th St, Brooklyn, NY, USA",WED,40.6675606,-73.98073959999999
"427A 8th St, Brooklyn, NY, USA",SAT,40.6675606,-73.98073959999999
"428 10th St, Brooklyn, NY, USA",TUE,40.6676225,-73.9853885
"428 10th St, Brooklyn, NY, USA",FRI,40.6676225,-73.9853885
"428 7th Ave, Brooklyn, NY, USA",MON,40.6637595,-73.98448359999999
"428 7th Ave, Brooklyn, NY, USA",THU,40.6637595,-73.98448359999999
"429 16th St, Brooklyn, NY, USA",MON,40.661215,-73.9816026
"429 16th St, Brooklyn, NY, USA",THU,40.661215,-73.9816026
